Show,lectura,sent_idx,oracion,n_clips_3s,clips_3s,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech,cobertura,clip_oracion,EpId,start_s,stop_s,dur_s
SSF,Lectura 4,17,"Por su lado, los docentes deben informarse sobre las condiciones de sus alumnos, en vista de adaptar su contenido y sus estrategias.",2,"83,85",0,1,0,0,0,1,0,0,0,1,0,0,0.494,SSF_2020-05-28_02_37_16_s017.wav,2020-05-28_02_37_16,195.577,205.569,9.991
SSF,Lectura 4,18,"De otro lado, una relación en la que los padres confíen en que los profesores brindan el contenido de calidad que sus hijos necesitan.",1,89,0,0,0,0,0,1,0,0,0,0,0,0,0.232,SSF_2020-05-28_02_37_16_s018.wav,2020-05-28_02_37_16,205.569,215.25,9.681
SSF,Lectura 6,0,Mercedes Araoz renunció a la vicepresidencia de la República y pide elecciones generales,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.26,SSF_2020-05-28_02_37_17_s000.wav,2020-05-28_02_37_17,1.21,10.542,9.332
SSF,Lectura 6,1,"“Espero que mi renuncia conduzca a la convocatoria de elecciones generales en el más breve plazo por el bien del país"", dijo en sus redes sociales.",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0.298,SSF_2020-05-28_02_37_17_s001.wav,2020-05-28_02_37_17,10.542,20.628,10.085
SSF,Lectura 6,2,"Un día después de haber asumido como presidenta encargada del Perú, Mercedes Araoz, a través de las redes sociales, anunció que renunció irrevocablemente al cargo de Vicepresidenta de la República.",3,"4,5,7",0,0,0,0,0,2,0,0,0,1,0,0,0.624,SSF_2020-05-28_02_37_17_s002.wav,2020-05-28_02_37_17,20.628,34.542,13.915
SSF,Lectura 6,3,"En una carta que fue dirigida al presidente de la Comisión Permanente del Congreso, Pedro Olaechea, Araoz indicó que con su salida del cargo, espera que se convoque a las elecciones generales lo más pronto.",5,"8,9,11,13,15",0,1,0,0,0,2,0,0,0,1,0,0,0.795,SSF_2020-05-28_02_37_17_s003.wav,2020-05-28_02_37_17,34.542,51.962,17.42
SSF,Lectura 6,4,"“Espero que mi renuncia conduzca a la convocatoria de elecciones generales en el más breve plazo por el bien del país"", precisó la exviceministra argumentando que la razón fundamental de su decisión es que “se ha roto el orden constitucional en el Perú”.",4,"18,19,20,22",1,0,0,0,0,1,0,0,0,0,0,0,0.33,SSF_2020-05-28_02_37_17_s004.wav,2020-05-28_02_37_17,51.962,74.24,22.277
SSF,Lectura 6,5,También señaló que declina del encargo que se le otorgó cuando el Pleno del Congreso anunció la suspensión del mandatario Martín Vizcarra y ella juró como presidenta.,4,"25,26,27,29",1,3,0,0,0,1,0,0,0,0,0,0,0.686,SSF_2020-05-28_02_37_17_s005.wav,2020-05-28_02_37_17,74.24,87.228,12.988
SSF,Lectura 6,6,"“Cumplo con declinar del encargo conferido al renunciar al cargo de vicepresidenta constitucional de la República”, señaló.",2,"30,32",0,1,0,0,0,1,0,0,0,0,0,0,0.614,SSF_2020-05-28_02_37_17_s006.wav,2020-05-28_02_37_17,87.228,96.907,9.68
SSF,Lectura 6,7,"Asimismo, detalló que tras el pronunciamiento de la Organización de Estados Americanos (OEA), que señaló que el Tribunal Constitucional (TC) debe pronunciarse sobre la situación política, “no hay las condiciones mínimas para ejercer el encargo que me dio el Congreso de la República”.",6,"35,39,40,43,44,45",2,0,1,0,0,2,0,0,0,1,0,0,0.552,SSF_2020-05-28_02_37_17_s007.wav,2020-05-28_02_37_17,96.907,124.5,27.593
SSF,Lectura 6,8,"En ese mismo sentido, Mercedes Araoz indicó que, durante su carrera pública, siempre ha preferido defender sus principios antes que “intereses personales” o su “popularidad como política”.",4,"47,49,50,52",1,1,1,0,0,1,0,0,0,0,0,0,0.693,SSF_2020-05-28_02_37_17_s008.wav,2020-05-28_02_37_17,124.5,140.23,15.73
SSF,Lectura 10,0,¡CUIDADO! Alertan nueva forma de robo electrónico,2,"2,3",0,0,0,0,0,2,0,0,0,0,0,0,0.349,SSF_2020-05-28_06_13_37_s000.wav,2020-05-28_06_13_37,0.89,9.432,8.543
SSF,Lectura 10,1,"Piden las tarjetas para supuestamente anularlas, pero lo que hacen es usar los datos para robar.",1,4,0,0,0,0,0,1,0,0,0,0,0,0,0.587,SSF_2020-05-28_06_13_37_s001.wav,2020-05-28_06_13_37,9.432,16.727,7.295
SSF,Lectura 10,2,"Si un ‘trabajador’ de un banco lo llama para alertarlo de supuestos ‘movimientos inusuales’ con su tarjeta de crédito, tenga mucho cuidado.",1,8,0,0,0,0,0,1,0,0,0,0,0,0,0.182,SSF_2020-05-28_06_13_37_s002.wav,2020-05-28_06_13_37,16.727,27.462,10.735
SSF,Lectura 10,3,"Este podría ser un delincuente y el siguiente paso será que acuda a su casa, le pida su tarjeta y –delante de usted– la corte a fin de garantizarle que quedará anulada.",2,"12,14",0,0,2,0,0,0,0,0,0,0,0,0,0.453,SSF_2020-05-28_06_13_37_s003.wav,2020-05-28_06_13_37,27.462,40.038,12.575
SSF,Lectura 10,4,"Sin embargo, su propósito será llevarse el dispositivo, utilizar la información del mismo y realizar una serie de compras online.",2,"16,18",0,0,0,0,0,1,0,0,0,0,0,0,0.682,SSF_2020-05-28_06_13_37_s004.wav,2020-05-28_06_13_37,40.038,52.693,12.655
SSF,Lectura 10,5,Esto es lo que le ocurrió a siete personas en las últimas semanas.,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0.329,SSF_2020-05-28_06_13_37_s005.wav,2020-05-28_06_13_37,52.693,60.62,7.927
SSF,Lectura 10,6,"Las denuncias fueron presentadas en la Dirincri y los montos de los robos fueron de entre S/9,500 y S/40,000.",2,"22,25",1,0,0,0,0,1,0,0,0,1,0,0,0.375,SSF_2020-05-28_06_13_37_s006.wav,2020-05-28_06_13_37,60.62,70.108,9.488
SSF,Lectura 10,7,"No obstante, hay más denuncias en las Depincris de los distintos distritos de la capital, según lo advirtió el coronel José Cruz, jefe de la División de Estafas.",4,"27,31,32,33",2,1,0,0,0,2,0,0,0,1,0,0,0.699,SSF_2020-05-28_06_13_37_s007.wav,2020-05-28_06_13_37,70.108,88.308,18.2
SSF,Lectura 10,8,El oficial explicó que el falso trabajador del banco cortará la tarjeta y se la llevará.,2,"37,38",1,0,0,0,0,0,0,0,0,0,0,0,0.763,SSF_2020-05-28_06_13_37_s008.wav,2020-05-28_06_13_37,88.308,95.86,7.553
SSF,Lectura 10,9,"Si bien esta ya no podrá ser utilizada en un cajero automático o en un dispositivo POS, “sí podrá realizar compras –vía Internet– con los datos que aparecen en la tarjeta, es decir, con el número, la fecha de caducidad y el código de seguridad”.",4,"40,41,43,45",0,1,0,0,0,1,0,0,0,0,0,0,0.518,SSF_2020-05-28_06_13_37_s009.wav,2020-05-28_06_13_37,95.86,113.36,17.5
SSF,Lectura 10,10,"Cruz recordó que los bancos nunca solicitan la devolución de las tarjetas, solo proceden a bloquearlas. -La Policía ha alertado de que existe un mercado negro en el que se comercializan las bases de datos de clientes de bancos y de tiendas por departamento.",4,"46,47,48,51",1,0,0,0,0,2,0,0,0,0,0,0,0.483,SSF_2020-05-28_06_13_37_s010.wav,2020-05-28_06_13_37,113.36,134.51,21.15
SSF,Lectura 8,0,Lima registró 800 denuncias por robo durante la cuarentena en mayo,2,"0,1",1,0,0,0,0,1,0,0,0,0,0,0,0.597,SSF_2020-05-28_06_13_38_s000.wav,2020-05-28_06_13_38,1.11,11.158,10.047
SSF,Lectura 8,1,"Antes de iniciarse la cuarentena en marzo, los robos en Lima daban un total de 810 actos delictivos mientras que en abril, cuando se inicia con la medida, los robos fueron",2,"4,6",0,0,0,0,0,2,0,0,0,0,0,0,0.441,SSF_2020-05-28_06_13_38_s001.wav,2020-05-28_06_13_38,11.158,25.808,14.65
SSF,Lectura 8,2,"Durante los primeros días de la cuarentena, el Gobierno informó que la delincuencia había disminuido hasta en un 84 %; sin embargo esa cifra quedó atrás y actualmente la incidencia delictiva está alcanzando las cifras de un día normal.",3,"10,13,15",0,0,1,0,0,2,0,0,0,1,0,0,0.472,SSF_2020-05-28_06_13_38_s002.wav,2020-05-28_06_13_38,25.808,43.14,17.332
SSF,Lectura 8,3,"Los delincuentes han vuelto a las calles e incluso asaltan los puestos de abarrotes, boticas y otros centros que tienen permiso para trabajar durante el aislamiento social obligatorio.",1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.221,SSF_2020-05-28_06_13_38_s003.wav,2020-05-28_06_13_38,43.14,56.742,13.602
SSF,Lectura 8,4,Solo en Lima se han registrado hasta 800 robos.,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0.502,SSF_2020-05-28_06_13_38_s004.wav,2020-05-28_06_13_38,56.742,60.68,3.938
SSF,Lectura 8,5,"El coronel Carlos Céspedes, jefe de Robos de la Dirección de Investigación Criminal (Dirincri), señaló para Cuarto Poder que ""el modus operandi es el raqueteo”.",3,"23,28,29",0,0,0,0,0,2,0,0,0,1,0,0,0.394,SSF_2020-05-28_06_13_38_s005.wav,2020-05-28_06_13_38,60.68,76.722,16.043
SSF,Lectura 8,6,Esta modalidad tiene como principal característica el uso de un trasporte de donde bajan los sujetos con armas mientras otro hace de ‘campana’.,2,"30,31",0,0,0,0,0,1,0,0,0,0,0,0,0.603,SSF_2020-05-28_06_13_38_s006.wav,2020-05-28_06_13_38,76.722,87.183,10.46
SSF,Lectura 8,7,"Antes de iniciarse la cuarentena en marzo, los robos en Lima daban un total de 810 actos delictivos mientras que en abril, cuando se inicia con la medida se registraron solo 290.",4,"33,34,37,40",0,0,0,0,0,3,0,0,0,2,0,0,0.661,SSF_2020-05-28_06_13_38_s007.wav,2020-05-28_06_13_38,87.183,104.353,17.17
SSF,Lectura 8,8,Actualmente las cifras han vuelto a la normalidad y solo en el mes de mayo se reportaron 800 denuncias en la capital.,3,"43,44,45",1,0,1,0,0,0,0,0,0,0,0,0,0.694,SSF_2020-05-28_06_13_38_s008.wav,2020-05-28_06_13_38,104.353,115.08,10.727
SSF,Lectura 8,9,Agentes de la Dirincri vienen elaborando un plan de acción contra la criminalidad para evitar que aumenten las cifras de delincuencia pues con el termino de la cuarentena esto podría descontrolarse.,6,"47,48,49,50,51,52",0,3,0,0,0,1,0,0,0,1,0,0,0.643,SSF_2020-05-28_06_13_38_s009.wav,2020-05-28_06_13_38,115.08,129.77,14.69
SSF,Lectura 7,0,"Conozca los nuevos horarios del Metropolitano, los Corredores Complementarios y el Tren Eléctrico",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_02_s000.wav,2020-05-28_06_14_02,1.75,11.303,9.553
SSF,Lectura 7,1,"Servicios extenderán sus horarios ante cambio del toque de queda hasta las 9:00 p.m. Ante la ampliación del estado de emergencia, la Municipalidad de Lima informó que tanto el Metropolitano como los Corredores Complementarios tendrán nuevos horarios a partir de mañana, 25 de mayo.",4,"4,7,9,10",1,0,0,0,0,3,1,0,0,2,0,0,0.429,SSF_2020-05-28_06_14_02_s001.wav,2020-05-28_06_14_02,11.303,34.148,22.845
SSF,Lectura 7,2,"Los servicios troncales y las rutas alimentadoras funcionarán de 5:30 a.m. a 9:00 p.m., en sus recorridos habituales.",1,15,0,0,0,0,0,1,0,0,0,0,0,0,0.262,SSF_2020-05-28_06_14_02_s002.wav,2020-05-28_06_14_02,34.148,51.233,17.085
SSF,Lectura 7,3,"Los expresos 1, 2, 3, 8, Súper Expreso y Súper Expreso Norte operarán en la tarde hasta las 8:00 p.m. Las puertas de las estaciones se cerrarán a las 9:00 p.m., hora en que inicia el toque de queda a nivel nacional.",5,"19,20,23,24,25",0,0,0,0,0,1,0,0,0,1,0,0,0.478,SSF_2020-05-28_06_14_02_s003.wav,2020-05-28_06_14_02,51.233,73.216,21.984
SSF,Lectura 7,4,HORARIO DE LOS CORREDORES COMPLEMENTARIOS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_02_s004.wav,2020-05-28_06_14_02,73.216,75.8,2.584
SSF,Lectura 7,5,"En el caso de los Corredores Complementarios, el horario será de 5:30 a.m. a 9:00 p.m. en sus rutas normales.",1,28,0,0,0,0,0,1,0,0,0,0,0,0,0.401,SSF_2020-05-28_06_14_02_s005.wav,2020-05-28_06_14_02,75.8,85.032,9.233
SSF,Lectura 7,6,"La comuna metropolitana recordó a los usuarios que deberán mantener la distancia mínima de un metro al momento de ingresar a cada paradero, así como al momento de abordar los buses.",2,"29,31",0,0,0,0,0,1,0,0,0,1,0,0,0.375,SSF_2020-05-28_06_14_02_s006.wav,2020-05-28_06_14_02,85.032,99.18,14.148
SSF,Lectura 7,7,Los pasajeros solo pueden viajar sentados dejando un asiento libre y deben usar mascarilla de manera obligatoria.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_02_s007.wav,2020-05-28_06_14_02,99.18,108.472,9.293
SSF,Lectura 7,8,HORARIO DE LA LÍNEA 1 DEL METRO DE LIMA,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0.602,SSF_2020-05-28_06_14_02_s008.wav,2020-05-28_06_14_02,108.472,115.02,6.547
SSF,Lectura 7,9,"Por su parte, el Ministerio de Transportes y Comunicaciones (MTC) y la Autoridad de Transporte Urbano para Lima y Callao (ATU) anunciaron que el horario de la Línea 1 del Metro de Lima será de 05:30 a.m. a 12:00 p.m. y por la tarde de 4:00 a 8:00 p.m. Los horarios indican la hora de partida de los primeros y últimos trenes desde las estaciones de Villa El Salvador (Sur-Norte) y Bayóvar (Norte-Sur).",12,"40,41,42,43,44,46,47,49,50,51,52,53",2,0,1,1,0,7,0,0,0,3,0,0,0.715,SSF_2020-05-28_06_14_02_s009.wav,2020-05-28_06_14_02,115.02,150.68,35.66
SSF,Lectura 7,10,"Las autoridades recordaron a la población que al igual que en las unidades del Metropolitano y los corredores, deberán respetar las normas de distanciamiento social e higiene a fin de prevenir contagios de coronavirus.",2,"58,60",1,0,0,0,0,1,1,0,0,0,0,0,0.363,SSF_2020-05-28_06_14_02_s010.wav,2020-05-28_06_14_02,150.68,166.31,15.63
SSF,Lectura 9,0,Declaran duelo en provincia de Andahuaylas por asesinato de niñas,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_03_s000.wav,2020-05-28_06_14_03,1.11,8.48,7.37
SSF,Lectura 9,1,El alcalde de Andahuaylas dijo que el consejo municipal se reunirá próximamente y se tomarán “acciones radicales” para frenar la delincuencia en la provincia.,4,"3,5,6,7",2,0,0,0,0,2,0,0,0,0,0,0,0.587,SSF_2020-05-28_06_14_03_s001.wav,2020-05-28_06_14_03,8.48,23.782,15.303
SSF,Lectura 9,2,"El alcalde de Andahuaylas, Abel Gutiérrez, informó que se ha declarado duelo provincial por dos días y que procederán a izar la bandera a media asta, a raíz del caso de violación y asesinato de dos menores que ha conmocionado a los ciudadanos.",3,"8,9,11",1,0,0,0,0,1,0,0,0,0,0,0,0.429,SSF_2020-05-28_06_14_03_s002.wav,2020-05-28_06_14_03,23.782,44.58,20.797
SSF,Lectura 9,3,"En declaraciones al noticiero de ""Latina"", indicó que el consejo municipal se reunirá próximamente y se tomarán “acciones radicales” para frenar la delincuencia en la provincia.    “Pudo ser un familiar de cualquier ciudadano.",2,"15,17",0,1,0,0,0,1,0,0,0,1,0,0,0.353,SSF_2020-05-28_06_14_03_s003.wav,2020-05-28_06_14_03,44.58,59.862,15.283
SSF,Lectura 9,4,Vamos a tomar acciones radicales y vamos a realizar una lucha frontal contra la delincuencia.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_03_s004.wav,2020-05-28_06_14_03,59.862,66.297,6.435
SSF,Lectura 9,5,"El consejo municipal se pronunciará en conjunto”, manifestó el burgomaestre provincial.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.155,SSF_2020-05-28_06_14_03_s005.wav,2020-05-28_06_14_03,66.297,73.183,6.885
SSF,Lectura 9,6,“Tenemos a un monstruo que ha dado cuenta en su testimonial ante la policía.,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0.304,SSF_2020-05-28_06_14_03_s006.wav,2020-05-28_06_14_03,73.183,79.537,6.355
SSF,Lectura 9,7,"Vamos a levantar la bandera a media asta, porque hemos declarado duelo provincial por dos días”, agregó.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_03_s007.wav,2020-05-28_06_14_03,79.537,88.134,8.596
SSF,Lectura 9,8,"Asimismo, reiteró que pedirán al Ministerio de la Mujer y Poblaciones Vulnerables y al Ministerio del Interior tomar “acciones rápidas y urgentes”.",2,"31,37",2,1,0,0,0,0,0,0,0,0,0,0,0.345,SSF_2020-05-28_06_14_03_s008.wav,2020-05-28_06_14_03,88.134,105.522,17.389
SSF,Lectura 9,9,También lamentó que no haya la cantidad necesaria de policías en las comisarías de algunos distritos.,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_03_s009.wav,2020-05-28_06_14_03,105.522,112.983,7.46
SSF,Lectura 9,10,"“Vamos a pedir justicia, pedimos a la ministra Gloria Montenegro y al Mininter tomar acciones rápidas y urgentes.",3,"44,45,46",1,1,1,0,0,1,0,0,0,0,0,0,0.605,SSF_2020-05-28_06_14_03_s010.wav,2020-05-28_06_14_03,112.983,124.35,11.367
SSF,Lectura 9,11,La escasa cantidad de recursos nos ata las manos.,1,49,1,0,0,0,0,0,0,0,0,0,0,0,0.552,SSF_2020-05-28_06_14_03_s011.wav,2020-05-28_06_14_03,126.09,131.52,5.43
SSF,Lectura 9,12,"Tenemos policías y serenos, pero no hay agentes en los puestos policiales de varios distritos como Chiara, Kaquiabamba y Pacobamba, la delincuencia campea en Andahuaylas”, puntualizó.",3,"50,51,55",1,0,0,0,0,2,0,0,0,1,0,0,0.477,SSF_2020-05-28_06_14_03_s012.wav,2020-05-28_06_14_03,131.52,150.387,18.867
SSF,Lectura 9,13,"El domingo fue capturado Maicol Oscco Quispe, quien confesó los crímenes de las dos niñas que habían sido reportadas desaparecidas hace una semana.",2,"59,61",1,0,1,0,0,0,0,0,0,0,0,0,0.403,SSF_2020-05-28_06_14_03_s013.wav,2020-05-28_06_14_03,150.387,165.262,14.875
SSF,Lectura 9,14,"A causa de ello, decenas de ciudadanos indignados protagonizaron enfrentamientos con la Policía, en un intento de tomar justicia por sus propias manos.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,SSF_2020-05-28_06_14_03_s014.wav,2020-05-28_06_14_03,165.262,177.15,11.887
SSF,Lectura 1,0,Bono Familiar Universal: Midis creará nuevo bono para quienes logren inscribirse en la plataforma Reniec,3,"0,1,2",0,0,0,0,0,3,0,0,0,0,0,0,0.786,SSF_2020-05-28_10_47_55_s000.wav,2020-05-28_10_47_55,1.55,11.439,9.889
SSF,Lectura 1,1,"La ministra de Desarrollo e Inclusión Social, Ariela Luna, informó que solo se ha pagado el 32% del bono rural y el 35% del bono familiar universal",2,"3,5",0,0,0,0,0,1,0,0,0,0,0,0,0.42,SSF_2020-05-28_10_47_55_s001.wav,2020-05-28_10_47_55,11.439,23.68,12.241
SSF,Lectura 1,2,"La ministra de Desarrollo e Inclusión Social, Ariela Luna, informó que las personas que no puedan acceder al Bono Familiar Universal y logren inscribirse en la plataforma de Reniec, recibirán un nuevo bono.",4,"6,7,8,9",0,0,0,0,0,2,0,0,0,0,0,0,0.654,SSF_2020-05-28_10_47_55_s002.wav,2020-05-28_10_47_55,23.68,38.373,14.693
SSF,Lectura 1,3,"“Se va a generar un nuevo bono, esto no está cerrado, por eso hemos creado una plataforma para que se inscriban las personas”, señaló la ministra.",3,"10,11,12",0,0,0,0,0,2,0,0,0,0,0,0,0.619,SSF_2020-05-28_10_47_55_s003.wav,2020-05-28_10_47_55,38.373,49.062,10.69
SSF,Lectura 1,4,"Además, apuntó que solo se ha pagado el 32% del bono rural y el 35% del bono familiar universal.",1,13,0,0,0,0,0,1,0,0,0,0,0,0,0.407,SSF_2020-05-28_10_47_55_s004.wav,2020-05-28_10_47_55,49.062,58.413,9.35
SSF,Lectura 1,5,"Durante sesión virtual de la Comisión de Fiscalización y Contraloría, la titular del Midis reconoció que se han cometido errores en el reparto del bono e informó del avance en su entrega.",4,"14,15,17,18",1,0,1,0,0,2,0,0,0,1,0,0,0.619,SSF_2020-05-28_10_47_55_s005.wav,2020-05-28_10_47_55,58.413,75.058,16.645
SSF,Lectura 1,6,"“Hemos reconocido que el padrón general de hogares era a demanda y no estaba preparado para esto”, apuntó.",2,"21,23",2,0,0,1,0,0,0,0,0,0,0,0,0.583,SSF_2020-05-28_10_47_55_s006.wav,2020-05-28_10_47_55,75.058,82.677,7.62
SSF,Lectura 1,7,"Añadió que, a la fecha, 3.2 millones de hogares han cobrado el bono de S/ 760 para aliviar el impacto económico de la pandemia del COVID-19.",2,"26,28",0,0,1,0,0,1,0,0,0,0,0,0,0.441,SSF_2020-05-28_10_47_55_s007.wav,2020-05-28_10_47_55,82.677,99.06,16.383
SSF,Lectura 1,8,"En la misma sesión, la viceministra de Políticas y Evaluación Social, Claudia",1,31,0,0,1,0,0,0,0,0,0,0,0,0,0.416,SSF_2020-05-28_10_47_55_s008.wav,2020-05-28_10_47_55,99.06,106.28,7.22
SSF,Lectura 1,9,"Benavides, informó que el 0,3% del padrón estaba conformado por fallecidos.",1,34,0,0,0,0,0,1,0,0,0,0,0,0,0.316,SSF_2020-05-28_10_47_55_s009.wav,2020-05-28_10_47_55,106.28,112.972,6.692
SSF,Lectura 1,10,"“Esa información se limpió y se designó a otro miembro del hogar para que pueda hacer el cobro en una actualización del padrón”, anotó.",2,"35,37",0,0,0,0,0,1,0,0,0,0,0,0,0.605,SSF_2020-05-28_10_47_55_s010.wav,2020-05-28_10_47_55,112.972,124.354,11.381
SSF,Lectura 1,11,Añadió que ahora hacen cotejos diarios con la base de datos de fallecidos del Reniec.,2,"41,44",0,0,0,1,0,0,0,0,0,0,0,0,0.596,SSF_2020-05-28_10_47_55_s011.wav,2020-05-28_10_47_55,124.354,133.887,9.534
SSF,Lectura 1,12,"Además, sobre el registro de nuevos beneficiarios en el padrón del bono, indicó que se está trabajando en la emisión de mensajes personalizados para los usuarios que no podrán acceder al subsidio.",3,"45,48,50",1,2,0,1,0,0,0,0,0,0,0,0,0.481,SSF_2020-05-28_10_47_55_s012.wav,2020-05-28_10_47_55,133.887,151.55,17.662
SSF,Lectura 3,0,"Sismo de magnitud 4 se reportó en Piura, señala",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.402,SSF_2020-05-28_10_47_57_s000.wav,2020-05-28_10_47_57,0.89,8.357,7.468
SSF,Lectura 3,1,"Las autoridades locales del Instituto Nacional de Defensa Civil aún no han reportado daños personales ni materiales a causa del sismo, que ocurrió esta madrugada",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.063,SSF_2020-05-28_10_47_57_s001.wav,2020-05-28_10_47_57,8.357,18.927,10.57
SSF,Lectura 3,2,"Un sismo de magnitud 4 se registró a las 3:46 a.m. de este lunes en la región Piura, informó el Instituto",2,"5,6",0,0,0,0,0,2,0,0,0,0,0,0,0.591,SSF_2020-05-28_10_47_57_s002.wav,2020-05-28_10_47_57,18.927,27.46,8.533
SSF,Lectura 3,3,Geofísico del Perú (IGP) en sus redes sociales.,2,"8,9",0,0,0,0,0,2,0,0,0,0,0,0,1.0,SSF_2020-05-28_10_47_57_s003.wav,2020-05-28_10_47_57,27.46,31.392,3.933
SSF,Lectura 3,4,"De acuerdo con el IGP, el epicentro de este movimiento telúrico se ubicó a 47 kilómetros al noreste de Sullana, en la provincia del mismo nombre, en la región de Piura, y a 31 kilómetros de profundidad.",6,"11,13,14,15,16,17",0,0,0,0,0,5,0,0,0,1,0,0,0.872,SSF_2020-05-28_10_47_57_s004.wav,2020-05-28_10_47_57,31.392,46.642,15.25
SSF,Lectura 3,5,"Las autoridades locales del Instituto Nacional de Defensa Civil (Indeci) aún no han reportado daños personales ni materiales a causa del sismo, que ocurrió esta madrugada.",2,"18,19",0,0,0,0,0,2,0,0,0,0,0,0,0.426,SSF_2020-05-28_10_47_57_s005.wav,2020-05-28_10_47_57,46.642,58.672,12.03
SSF,Lectura 3,6,"En casos de sismo, las autoridades del Indeci recomiendan actuar con calma y tener identificadas las zonas seguras dentro y fuera del hogar, a fin de evitar daños personales que lamentar.",2,"21,22",0,0,0,0,0,1,0,0,0,0,0,0,0.379,SSF_2020-05-28_10_47_57_s006.wav,2020-05-28_10_47_57,58.672,74.487,15.815
SSF,Lectura 3,7,"Además, aconsejan tener una mochila de emergencia que contenga herramientas, radio portátil y alimentos básicos enlatados no perecibles.",4,"26,27,28,29",0,0,0,0,0,2,0,0,0,0,0,0,0.872,SSF_2020-05-28_10_47_57_s007.wav,2020-05-28_10_47_57,74.487,86.608,12.12
SSF,Lectura 3,8,"Perú se ubica en la zona denominada Cinturón de Fuego del Pacífico, donde se registra aproximadamente el 85% de la actividad sísmica mundial.",2,"31,32",1,0,0,0,0,1,0,0,0,1,0,0,0.406,SSF_2020-05-28_10_47_57_s008.wav,2020-05-28_10_47_57,86.608,97.73,11.122
SSF,Lectura 2,0,"Maritza García no integrará Unidos por la República ni apoyará a Salaverry Presidente del Congreso, Daniel Salaverry, había anunciado esta noche la conformación de la bancada.",2,"2,4",0,0,0,0,0,1,0,0,0,0,0,0,0.421,SSF_2020-05-28_10_47_58_s000.wav,2020-05-28_10_47_58,1.31,16.92,15.61
SSF,Lectura 2,1,"Maritza García, sin embargo, anunció que continuará con en Cambio 21 y apoyará a Pedro Olaechea a la Mesa Directiva.",2,"6,9",0,0,0,0,0,1,0,0,0,1,0,0,0.559,SSF_2020-05-28_10_47_58_s001.wav,2020-05-28_10_47_58,16.92,26.633,9.713
SSF,Lectura 2,2,"Horas movidas hubo esta la noche del miércoles 25 en el Congreso, en medio de la culminación de la legislatura y cierre del plazo para la inscripción de las listas a la Mesa Directiva.",4,"11,13,15,17",2,0,0,1,0,0,0,0,0,0,0,0,0.562,SSF_2020-05-28_10_47_58_s002.wav,2020-05-28_10_47_58,26.633,44.72,18.087
SSF,Lectura 2,3,"La recién oficializada bancada Unidos por la República se quedó sin su primera integrante, luego que Maritza García señaló que no formará parte de la agrupación parlamentaria.",1,18,0,0,0,0,0,0,0,0,0,0,0,0,0.231,SSF_2020-05-28_10_47_58_s003.wav,2020-05-28_10_47_58,44.72,57.458,12.738
SSF,Lectura 2,4,"La bancada fue oficializada mediante solicitud al Oficial Mayor, siendo integrada por 6 congresistas, incluyendo Daniel Salaverry.",1,22,0,0,0,0,0,1,0,0,0,1,0,0,0.298,SSF_2020-05-28_10_47_58_s004.wav,2020-05-28_10_47_58,57.458,68.993,11.535
SSF,Lectura 2,5,"Sin García, quedan 5 parlamentarios, aunque su permanencia peligra si otro legislador deja la agrupación.",6,"23,24,25,26,27,29",3,0,1,1,0,1,0,0,0,1,0,0,0.963,SSF_2020-05-28_10_47_58_s005.wav,2020-05-28_10_47_58,68.993,80.382,11.39
SSF,Lectura 2,6,"“No formaré parte de la Bancada Republicana”, anunció Maritza García a través de su cuenta de Twitter.",0,,0,0,0,0,0,0,0,0,0,0,0,0,0.188,SSF_2020-05-28_10_47_58_s006.wav,2020-05-28_10_47_58,80.382,89.938,9.555
SSF,Lectura 2,7,"“Seguiré en Cambio 21 con la esperanza de un Perú mejor y siempre bajo el mismo lineamiento político que coincidan con el colega Olaechea”, añadió.",3,"32,34,35",0,0,1,0,0,1,0,0,0,1,0,0,0.584,SSF_2020-05-28_10_47_58_s007.wav,2020-05-28_10_47_58,89.938,103.868,13.93
